"party_id","party_name","issue_slug","issue_label","question","stance","stance_he","evidence","source_count","source_type","source_tier","source_date","source_url","verified"
"likud","הליכוד","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","3","vote","doc","2024-10-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2220999","2026-09-07"
"likud","הליכוד","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","1","בעד","sourced","5","vote","doc","2026-03-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199298","2026-09-07"
"likud","הליכוד","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","4","vote","doc","2026-07-13","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198907","2026-09-07"
"likud","הליכוד","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","1","בעד","sourced","3","vote","doc","2023-07-11","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2207472","2026-09-07"
"likud","הליכוד","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0","נגד","sourced","4","vote","doc","2026-07-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2236693","2026-09-07"
"likud","הליכוד","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0","נגד","sourced","3","vote","doc","2025-11-19","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2200707","2026-09-07"
"likud","הליכוד","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","1","בעד","sourced","2","leader","said","2025-09-26","https://www.calcalist.co.il/local_news/article/syg8ggn2ge","2026-09-07"
"likud","הליכוד","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","1","בעד","sourced","1","media","reported","2026-06-03","https://www.themarker.com/news/macroeconomics/2026-06-03/ty-article/0000019e-8ee9-db6c-adff-befffa2f0000","2026-09-07"
"likud","הליכוד","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0.5","עמדה חלקית","sourced","1","leader","said","2023-12-03","https://www.israelhayom.co.il/business/article/14900737","2026-09-07"
"likud","הליכוד","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0","נגד","sourced","2","vote","doc","2025-01-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2222918","2026-09-07"
"likud","הליכוד","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0","נגד","sourced","1","leader","said","2024-06-05","https://www.ynet.co.il/news/article/hj133gcvr","2026-09-07"
"likud","הליכוד","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","1","בעד","sourced","4","vote","doc","2025-07-23","https://knesset.gov.il/OdataV4/ParliamentInfo/KNS_PlenumVote(44413)","2026-09-07"
"likud","הליכוד","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","0","נגד","sourced","4","vote","doc","2026-01-14","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203407","2026-09-07"
"likud","הליכוד","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","0","נגד","sourced","2","vote","doc","2025-10-22","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2232134","2026-09-07"
"likud","הליכוד","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","1","media","reported","2026-06-03","https://www.themarker.com/news/macroeconomics/2026-06-03/ty-article/0000019e-8ee9-db6c-adff-befffa2f0000","2026-09-07"
"likud","הליכוד","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0.5","עמדה חלקית","sourced","2","leader","said","2022-12-25","https://www.ynet.co.il/news/article/bko0dziko","2026-09-07"
"likud","הליכוד","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0","נגד","sourced","1","leader","said","2025-11-20","https://www.maariv.co.il/news/politics/article-1254102","2026-09-07"
"likud","הליכוד","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0.5","עמדה חלקית","sourced","2","leader","said","2026-08-02","https://www.israelhayom.co.il/news/politics/article/21109266","2026-09-07"
"likud","הליכוד","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","1","בעד","sourced","2","leader","said","2026-06-28","https://www.israelhayom.co.il/news/politics/article/20864365","2026-09-07"
"likud","הליכוד","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","2","leader","said","2026-08-22","https://www.ynet.co.il/news/article/s1w4c8wwze","2026-09-07"
"beyachad","ביחד","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","leader","said","2026-07-25","https://www.mako.co.il/news-israel-elections/2026_q3/Article-a25dddd91299f91027.htm","2026-09-07"
"beyachad","ביחד","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0","נגד","sourced","2","vote","doc","2026-03-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199298","2026-09-07"
"beyachad","ביחד","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","1","בעד","sourced","2","platform","doc","2026-03-30","https://yeshatid.org.il/%D7%A0%D7%97%D7%96%D7%95%D7%A8-%D7%A0%D7%AA%D7%A7%D7%9F","2026-09-07"
"beyachad","ביחד","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0.5","עמדה חלקית","sourced","4","platform","doc","2026-03-30","https://yeshatid.org.il/%D7%A0%D7%97%D7%96%D7%95%D7%A8-%D7%A0%D7%AA%D7%A7%D7%9F","2026-09-07"
"beyachad","ביחד","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","1","בעד","sourced","4","platform","doc","2026-03-30","https://be-yahad.org.il/","2026-09-07"
"beyachad","ביחד","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","1","בעד","sourced","3","platform","doc","2026-03-30","https://yeshatid.org.il/%D7%A0%D7%97%D7%96%D7%95%D7%A8-%D7%A0%D7%AA%D7%A7%D7%9F","2026-09-07"
"beyachad","ביחד","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","1","בעד","sourced","1","leader","said","2026-07-03","https://www.ynet.co.il/news/120andone/article/s100tqclqmg","2026-09-07"
"beyachad","ביחד","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","1","בעד","sourced","2","leader","said","2022-02-09","https://13tv.co.il/item/news/economics/press-confress-902863914/","2026-09-07"
"beyachad","ביחד","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0","נגד","sourced","2","platform","doc","2026-09-06","https://be-yahad.org.il/plans/","2026-09-07"
"beyachad","ביחד","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0.5","עמדה חלקית","sourced","4","policy","doc","2026-08-31","https://be-yahad.org.il/the-scroll/","2026-09-07"
"beyachad","ביחד","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0","נגד","sourced","1","leader","said","2022-10-19","https://www.ynet.co.il/news/article/rknqtzpxo","2026-09-07"
"beyachad","ביחד","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","0.5","עמדה חלקית","sourced","2","leader","said","2026-08-22","https://www.mako.co.il/news-politics/2026_q3/Article-dd973a7072a20a1026.htm","2026-09-07"
"beyachad","ביחד","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","1","בעד","sourced","4","platform","doc","2026-03-30","https://be-yahad.org.il/","2026-09-07"
"beyachad","ביחד","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","1","בעד","sourced","4","platform","doc","2026-07-29","https://be-yahad.org.il/plans/servant-law-new/","2026-09-07"
"beyachad","ביחד","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","1","בעד","sourced","1","platform","doc","2026-07-29","https://be-yahad.org.il/plans/servant-law-new/","2026-09-07"
"beyachad","ביחד","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","1","בעד","sourced","1","leader","said","2026-06-04","https://www.maariv.co.il/news/israel/article-1329383","2026-09-07"
"beyachad","ביחד","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0","נגד","sourced","1","leader","said","2026-07-25","https://www.mako.co.il/news-israel-elections/2026_q3/Article-a25dddd91299f91027.htm","2026-09-07"
"beyachad","ביחד","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-06","https://be-yahad.org.il/plans/","2026-09-07"
"beyachad","ביחד","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0","נגד","sourced","2","leader","said","2026-08-06","https://www.ynet.co.il/news/article/by4xhawimg","2026-09-07"
"beyachad","ביחד","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0","נגד","sourced","1","leader","said","2026-04-26","https://www.calcalist.co.il/local_news/article/syy09ps6we","2026-09-07"
"yashar","ישר!","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","leader","said","2026-08-27","https://www.israelhayom.co.il/magazine/hashavua/article/21288643","2026-09-07"
"yashar","ישר!","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"yashar","ישר!","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","1","בעד","sourced","2","policy","doc","2026-06-24","https://yasharwitheisenkot.com/principles/service-for-all/","2026-09-07"
"yashar","ישר!","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0.5","עמדה חלקית","sourced","2","platform","doc","2025-12-17","https://yasharwitheisenkot.com/topic/missions/","2026-09-07"
"yashar","ישר!","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","1","בעד","sourced","2","policy","doc","2026-08-04","https://yasharwitheisenkot.com/vaadat-hakira/","2026-09-07"
"yashar","ישר!","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0.5","עמדה חלקית","sourced","2","media","reported","2026-08-31","https://www.ynet.co.il/news/elections2026/article/yokra14883243","2026-09-07"
"yashar","ישר!","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0.5","עמדה חלקית","sourced","2","leader","said","2025-05-17","https://www.mako.co.il/news-politics/2025_q2/Article-907040be4bed691026.htm","2026-09-07"
"yashar","ישר!","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0.5","עמדה חלקית","sourced","1","policy","doc","2026-06-21","https://yasharwitheisenkot.com/principles/economics/","2026-09-07"
"yashar","ישר!","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0","נגד","sourced","1","mk","said","2026-09-04","https://www.ynet.co.il/news/elections2026/article/yokra14887590","2026-09-07"
"yashar","ישר!","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"yashar","ישר!","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"yashar","ישר!","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","0.5","עמדה חלקית","sourced","2","leader","said","2026-08-27","https://www.israelhayom.co.il/magazine/hashavua/article/21288643","2026-09-07"
"yashar","ישר!","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","1","בעד","sourced","2","platform","doc","2025-12-17","https://yasharwitheisenkot.com/topic/missions/","2026-09-07"
"yashar","ישר!","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","1","בעד","sourced","2","policy","doc","2026-06-24","https://yasharwitheisenkot.com/principles/service-for-all/","2026-09-07"
"yashar","ישר!","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","0.5","עמדה חלקית","sourced","2","policy","doc","2026-06-23","https://yasharwitheisenkot.com/principles/reservists-honour-and-compensation/","2026-09-07"
"yashar","ישר!","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","0.5","עמדה חלקית","sourced","2","leader","said","2026-07-12","https://www.mako.co.il/special-more_articles/Article-e4b5ea435614f91027.htm","2026-09-07"
"yashar","ישר!","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","0.5","עמדה חלקית","documented_silence","0","","","","",""
"yashar","ישר!","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","1","בעד","sourced","2","platform","doc","2025-12-17","https://yasharwitheisenkot.com/topic/missions/","2026-09-07"
"yashar","ישר!","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0","נגד","sourced","2","leader","said","2026-07-05","https://www.israelhayom.co.il/news/politics/article/20915551","2026-09-07"
"yashar","ישר!","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","0.5","עמדה חלקית","sourced","2","leader","said","2026-07-05","https://www.israelhayom.co.il/news/politics/article/20915551","2026-09-07"
"democrats","הדמוקרטים","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0.5","עמדה חלקית","sourced","2","leader","said","2025-09-21","https://www.haaretz.co.il/news/politi/2025-09-21/ty-article/.premium/00000199-6c21-db6e-a5d9-fe6d8a6d0000","2026-09-07"
"democrats","הדמוקרטים","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","0","נגד","sourced","3","vote","doc","2026-03-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199298","2026-09-07"
"democrats","הדמוקרטים","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0.5","עמדה חלקית","sourced","2","leader","said","2026-08-05","https://www.israelhayom.co.il/news/politics/article/21133200","2026-09-07"
"democrats","הדמוקרטים","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","0","נגד","sourced","3","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","1","בעד","sourced","3","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","1","בעד","sourced","3","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0.5","עמדה חלקית","sourced","2","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0","נגד","sourced","2","platform","doc","2026-09-07","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","0","נגד","sourced","2","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","1","בעד","sourced","3","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0","נגד","sourced","2","media","reported","2022-10-30","https://www.ynet.co.il/judaism/article/bysw00aons","2026-09-07"
"democrats","הדמוקרטים","settlements","הרחבת ההתנחלויות","האם יש להרחיב את ההתנחלויות ביהודה ושומרון?","0","נגד","sourced","2","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","term-limits","הגבלת כהונת ראש הממשלה","האם צריך לקבוע בחוק הגבלה על מספר השנים שראש ממשלה יכול לכהן?","1","בעד","sourced","3","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","benefits-for-service","התניית הטבות בשירות צבאי או אזרחי","האם יש להתנות הטבות ממשלתיות (כמו הנחות ומענקים) בשירות צבאי או אזרחי?","1","בעד","sourced","2","vote","doc","2025-10-22","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2232134","2026-09-07"
"democrats","הדמוקרטים","housing","התערבות ממשלתית בשוק הדיור","האם על הממשלה להתערב באופן פעיל בשוק הדיור: פיקוח, סבסוד ודיור ציבורי?","1","בעד","sourced","1","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","lgbt-equality","שוויון זכויות לקהילה הלהט""בית","האם יש לעגן בחוק שוויון זכויות מלא לקהילת הלהט""ב, כולל הכרה בזוגיות?","1","בעד","sourced","2","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","saudi-normalization","ויתורים לפלסטינים תמורת שלום עם סעודיה","האם כדאי לישראל לוותר לפלסטינים, למשל להקפיא בנייה בהתנחלויות, כדי להשיג הסכם שלום עם ערב הסעודית?","1","בעד","sourced","1","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","universal-service","חובת שירות לכלל האזרחים","האם יש להנהיג חובת שירות, צבאי או אזרחי, לכלל אזרחי ישראל, כולל חרדים וערבים?","1","בעד","sourced","2","platform","doc","2026-09-06","https://democrats.org.il/wp-content/uploads/2026/08/plan-8-26-he.pdf","2026-09-07"
"democrats","הדמוקרטים","haredi-coalition","חרדים בקואליציה ללא חוק גיוס","האם לגיטימי לצרף את המפלגות החרדיות לקואליציה גם ללא הסכמה מראש על חוק גיוס?","0.5","עמדה חלקית","sourced","2","leader","said","2026-05-27","https://www.inn.co.il/news/697686","2026-09-07"
"democrats","הדמוקרטים","arab-coalition","מפלגות ערביות בקואליציה","האם לגיטימי לצרף מפלגות ערביות לקואליציה ולממשלה?","1","בעד","sourced","2","leader","said","2026-05-31","https://www.mako.co.il/news-israel-elections/2026/Article-a6ec78fb8ae7e91027.htm","2026-09-07"
"shas","ש""ס","palestinian-state","מדינה פלסטינית","האם יש להקים מדינה פלסטינית לצד ישראל במסגרת הסדר עתידי?","0","נגד","sourced","2","vote","doc","2024-10-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2220999","2026-09-07"
"shas","ש""ס","death-penalty","עונש מוות למחבלים","האם יש לחוקק בישראל עונש מוות למחבלים?","1","בעד","sourced","4","vote","doc","2026-03-30","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199298","2026-09-07"
"shas","ש""ס","haredi-draft","גיוס חרדים","האם יש לחוקק חוק המחייב גיוס בחורי ישיבה חרדים, כולל סנקציות אישיות על משתמטים?","0","נגד","sourced","4","vote","doc","2026-07-13","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198907","2026-09-07"
"shas","ש""ס","judicial-reform","הרפורמה המשפטית והגבלת בג""ץ","האם יש להגביל את סמכויות בג""ץ ולחזק את כוחן של הכנסת והממשלה (ברוח הרפורמה המשפטית)?","1","בעד","sourced","4","vote","doc","2023-07-11","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2207472","2026-09-07"
"shas","ש""ס","oct7-inquiry","ועדת חקירה ממלכתית ל-7 באוקטובר","האם יש להקים מיד ועדת חקירה ממלכתית לאירועי 7 באוקטובר?","0","נגד","sourced","4","vote","doc","2026-07-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2236693","2026-09-07"
"shas","ש""ס","religion-state","תחבורה ציבורית בשבת ונישואים אזרחיים","האם יש להפעיל תחבורה ציבורית בשבת ולהנהיג נישואים אזרחיים בישראל?","0","נגד","sourced","4","vote","doc","2025-11-19","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2200707","2026-09-07"
"shas","ש""ס","gaza-control","שליטה ביטחונית בעזה","האם צה""ל צריך להמשיך לשלוט ביטחונית ברצועת עזה גם בשנים הקרובות?","0.5","עמדה חלקית","sourced","1","leader","said","2025-10-10","https://www.inn.co.il/news/680540","2026-09-07"
"shas","ש""ס","lower-taxes","הורדת מסים מול שירותים לאזרח","האם צריך להוריד מסים, גם אם המשמעות היא שהמדינה תספק פחות שירותים לאזרח?","0","נגד","sourced","2","policy","doc","2021-03-08","https://www.ynet.co.il/economy/article/rkKE300fQ00","2026-09-07"
"shas","ש""ס","yeshiva-budgets","תקציבי הישיבות והחינוך החרדי","האם יש להגדיל את התקציבים לישיבות ולמוסדות החינוך החרדי?","1","בעד","sourced","1","leader","said","2025-03-06","https://www.jdn.co.il/news/2365757/","2026-09-07"
"shas","ש""ס","nation-state-law","סעיף שוויון בחוק הלאום","האם צריך להוסיף לחוק הלאום סעיף שקובע שכל אזרחי ישראל שווים?","0","נגד","sourced","2","vote","doc","2025-01-01","https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2222918","2026-09-07"
"shas","ש""ס","temple-mount","תפילת יהודים בהר הבית","האם יש לאפשר תפילת יהודים בהר הבית, גם אם המשמעות היא שינוי הסטטוס-קוו?","0","נגד","sourced","2","policy","doc","2024-08-13","https://www.inn.co.il/news/645706","2026-09-07"
